產品包裝,名稱,下片日期,目錄路徑,簡介,演員,授權,連結,圖片,更新日期
紀實149,寵物ER第4集,2017-11-02,紀實149/寵物天地 ,《寵物ER》透過不同寵物傷病診治的個案，帶出飼養寵物正確的知識和態度，更重要的是，還有治療過程當中的每個人，包括主人、獸醫、護士、家人…等等，希望通過展現他們的付出、抉擇和掙扎，讓無論有沒有飼養寵物的你，反思生命的價值。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449871,http://mod.cht.com.tw/img/iappic/449871.jpg,2017-10-06 21:58:03
紀實149,廣結善緣-一個外交大使的心法(人文講堂),2018-01-04,紀實149/人物傳記 紀實149/本週推薦 ,2013年即將退休的瑞典駐台代表畢恆利，在駐台八年後，決定領取永久居留証，留在台灣。他說：也許台灣人習以為常，但我不覺得世界上的其他地方會經常有人對陌生人這麼友善。在講求個人主義與自由的環境下，很難想像台灣社會是如何形塑出這種和善待人文化？但廣結善緣的想法，確實深入著台灣的每個家庭，甚至像個護身符般，陪伴著每一位台灣的老老少少走向世界。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=461001,http://mod.cht.com.tw/img/iappic/461001.jpg,2017-10-06 21:58:03
紀實149,舞林爭霸第10集,2017-12-07,紀實149/音樂藝術 ,舞蹈真人秀節目。為專業舞者提供展示平臺，舞蹈種類涵蓋現代舞、嘻哈舞、國標舞分拉丁舞和摩登舞等舞蹈領域，為國內舞蹈愛好者提供了一個競爭、展示、交流平臺。,"金星,方俊,楊麗萍,陳小春",多螢,http://mod.cht.com.tw/video/movie-details.php?id=456942,http://mod.cht.com.tw/img/iappic/456942.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：陶比麥奎爾,2017-11-16,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=454432,http://mod.cht.com.tw/img/iappic/454432.jpg,2017-10-06 21:58:03
紀實149,美麗鄉村行1-誰不說俺家鄉美,2017-12-14,紀實149/風土人文 ,在貴州的東南部，有一片神奇的土地。它既是萬山青翠，川流縱橫的苗嶺主峰，又是一片掩映著成千上萬個，苗村侗寨的生態王國。今天本集，就要帶您走進貴州省黔東南苗族侗族自治州的首府，貴州凱里。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=458982,http://mod.cht.com.tw/img/iappic/458982.jpg,2017-10-06 21:58:03
紀實149,美食的誕生4,2018-01-04,紀實149/美食生活 紀實149/本週推薦 ,中國雲南省的金沙江，流入了長江，形成了人類文明。滔滔不絕的水流至今，儘管歲月流逝，而歷史轉換時期，這裡還是有人採用原始的生活方式過日子。每當時代潮流轉換時，用火烹飪出的美食，留下了歷史的指紋，我們因而獲得了文明人類的名聲。而烹飪的人類，我們的共同語言，就是火。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=460956,http://mod.cht.com.tw/img/iappic/460956.jpg,2017-10-06 21:58:03
紀實149,地球的生成-維蘇威火山,2017-10-12,紀實149/科學探索 ,科學研究發現維蘇威火山具有較以往都強大的噴發能量。隱藏維蘇威火山之下，仍有個滿溢岩漿的空間，滾燙的石頭在其中蠢蠢欲動蓄勢待發。,,,http://mod.cht.com.tw/video/movie-details.php?id=445479,http://mod.cht.com.tw/img/iappic/445479.jpg,2017-10-06 21:58:03
紀實149,隱藏的歌手第3集,2017-10-26,紀實149/音樂藝術 ,節目中每期會有1位知名原唱歌手和7個模仿者參與，站在六扇競演門後，共分四輪演繹原唱最經典的歌曲！,,,http://mod.cht.com.tw/video/movie-details.php?id=447872,http://mod.cht.com.tw/img/iappic/447872.jpg,2017-10-06 21:58:03
紀實149,水水蘭陽(發現),2018-01-04,紀實149/在地印象 紀實149/本週推薦 ,一粒沙中看世界，一處揚塵看蘭陽溪。所謂水水蘭陽，沃土所在的水和沙息息相關，水的沖刷，沙的堆積，不妨溯源去尋找蘭陽溪何以能造就平原肥沃的原因，而在此生活的子民又如何整治河川，善用水和土，營造出他們的經濟效益，並兼顧環保需求？,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=461008,http://mod.cht.com.tw/img/iappic/461008.jpg,2017-10-06 21:58:03
紀實149,隱藏的歌手第6集,2017-11-09,紀實149/音樂藝術 ,節目中每期會有1位知名原唱歌手和10個模仿者參與，站在六扇競演門後，共分四輪演繹原唱最經典的歌曲！,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=450889,http://mod.cht.com.tw/img/iappic/450889.jpg,2017-10-06 21:58:03
紀實149,地球創世紀-向深海出發：北冰洋,2017-10-19,紀實149/自然生態 ,【地球創世紀-向深海出發：北冰洋】海底世界長久以來一直吸引著人們進行不斷的探索，有關海底奧秘的話題總是長久不衰。近日，英國電視臺科學考察團隊耗時近1年，深入海底的未知領域對這片與世隔絕的地帶進行了研究探索。在整個科考過程中，科學工作者們在全球海洋範圍內，對地球上的7大地區海洋的近1000多處海底深處進行了此前所沒有進行過的探索，他們記錄下了無數令人難以置信的最新發現，這些發現的科學研究意義重大，它們不僅填補了此前海洋生物學有關記載的空白，而且它們還能就此揭開海洋學研究新的篇章，重新指出一條海洋生物學的研究,,,http://mod.cht.com.tw/video/movie-details.php?id=445483,http://mod.cht.com.tw/img/iappic/445483.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：摩根費里曼,2017-10-26,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,,http://mod.cht.com.tw/video/movie-details.php?id=448005,http://mod.cht.com.tw/img/iappic/448005.jpg,2017-10-06 21:58:03
紀實149,翻轉憂樂人格,2017-12-21,紀實149/科學探索 ,【翻轉憂樂人格】你認同江山易改本性難移這句話嗎？你覺得人類的性格是天生生成的，還是後天養成的，你想知道人類性格的真相嗎？由BBC經典科學探索系列地平線所拍攝的性格真相將告訴你性格養成的根本原因，徹底挑戰你原本對性格的想像與理解。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=458240,http://mod.cht.com.tw/img/iappic/458240.jpg,2017-10-06 21:58:03
紀實149,一樣的月光-台灣眷村往事,2017-12-21,紀實149/考古歷史 ,節目回顧眷村超過半個世紀的歷史，從兩岸局勢如何影響這股台灣近代最大移民潮，到眷村和村戶在台的演變發展和落地生根，重訪一段牽動兩岸歷史情懷的台灣眷村往事。,趙少康,多螢,http://mod.cht.com.tw/video/movie-details.php?id=457366,http://mod.cht.com.tw/img/iappic/457366.jpg,2017-10-06 21:58:03
紀實149,地球創世紀-向深海出發：大西洋,2017-10-12,紀實149/自然生態 ,【地球創世紀-向深海出發：大西洋】海底世界長久以來一直吸引著人們進行不斷的探索，有關海底奧秘的話題總是長久不衰。近日，英國電視臺科學考察團隊耗時近1年，深入海底的未知領域對這片與世隔絕的地帶進行了研究探索。在整個科考過程中，科學工作者們在全球海洋範圍內，對地球上的7大地區海洋的近1000多處海底深處進行了此前所沒有進行過的探索，他們記錄下了無數令人難以置信的最新發現，這些發現的科學研究意義重大，它們不僅填補了此前海洋生物學有關記載的空白，而且它們還能就此揭開海洋學研究新的篇章，重新指出一條海洋生物學的研究,,,http://mod.cht.com.tw/video/movie-details.php?id=444147,http://mod.cht.com.tw/img/iappic/444147.jpg,2017-10-06 21:58:03
紀實149,超級群體1,2017-12-07,紀實149/自然生態 ,【超級群體1】成群的動物可以顯示出令人難以想像的力量。它們可以破壞食物和能源的供應，使交通系統陷於癱瘓，利用現代攝影藝術。超級群體顯示出了動物之間進攻背後的群體的智慧，以及人類如何應對的，本集為其系列作第1集。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=455152,http://mod.cht.com.tw/img/iappic/455152.jpg,2017-10-06 21:58:03
紀實149,宅‧私塾,2017-10-26,紀實149/人物傳記 ,本片透過四個家庭的家長與小孩─波蘭和臺灣組成的國際家庭陳家；堅守傳統價值的詹家；傳統教育體制內適應良好但也選擇自學之路的羅家；曾經在學校受創又重新在體制外學校找回求學之路的麥家─審視四個不同背景、但同樣選擇自學的家庭，他們各自的樣貌與故事。,,,http://mod.cht.com.tw/video/movie-details.php?id=448011,http://mod.cht.com.tw/img/iappic/448011.jpg,2017-10-06 21:58:03
紀實149,寵物萌樂園S1第6集,2017-12-21,紀實149/寵物天地 ,號稱世外桃源的夏威夷，除了擁有豐富的自然美景以外，也充滿了人與動物互動的感人故事。《寵物萌樂園》中動物被人類的愛提升到一個高境界，並以更高貴的情操回饋人類。細膩寫實的手法，捕捉了人與動物之間的感情與互助。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=459037,http://mod.cht.com.tw/img/iappic/459037.jpg,2017-10-06 21:58:03
紀實149,地球的生成-死亡谷,2017-11-09,紀實149/科學探索 ,死亡之谷不只是一個充滿自然光彩的地方，更是一個地質寶庫。現在它正逐漸被分開，地面開始瓦解低於海平面。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=450514,http://mod.cht.com.tw/img/iappic/450514.jpg,2017-10-06 21:58:03
紀實149,美食的誕生1,2017-12-28,紀實149/美食生活 紀實149/本週推薦 ,麵包和雜技：蓬鬆而美味麵包是什麼？填飽飢餓肚子的一餐飯嗎！還是超越文化與人種的全人類主食？！對某些人而言，麵包曾是權力，亦是燦爛文明的象徵，也是救援人類的麵包。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=460894,http://mod.cht.com.tw/img/iappic/460894.jpg,2017-10-06 21:58:03
紀實149,現代奇蹟-前10名,2017-12-07,紀實149/科學探索 ,《現代奇蹟》細數上個時代的十大科技創新之舉，它們究竟令人類存在更為屹立穩固或是更為脆弱瀕危？,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=456054,http://mod.cht.com.tw/img/iappic/456054.jpg,2017-10-06 21:58:03
紀實149,寵物萌樂園S1第1集,2017-11-02,紀實149/寵物天地 ,號稱世外桃源的夏威夷，除了擁有豐富的自然美景以外，也充滿了人與動物互動的感人故事。《寵物萌樂園》中動物被人類的愛提升到一個高境界，並以更高貴的情操回饋人類。細膩寫實的手法，捕捉了人與動物之間的感情與互助。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449872,http://mod.cht.com.tw/img/iappic/449872.jpg,2017-10-06 21:58:03
紀實149,地球最後的遺產-剛果-失落的森林,2017-10-26,紀實149/風土人文 ,失落的森林：剛果河是進入雨林唯一的方式，它也為非洲的土地帶來貨物與生活所需。在雨林中，最危險的生物是最小型的軍蟻，一旦他們鎖定獵物，就絕不放手。大型的森林象也在此居住，他們和草原象有著截然不同的生存方式。跟著我們近距離觀察大型靈長類大猩猩、與獵捕高手鯨頭鸛的一舉一動，看看這個保留古老奇異生態系統的剛果雨林，為何值得我們繼續保護。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=457346,http://mod.cht.com.tw/img/iappic/457346.jpg,2017-10-06 21:58:03
紀實149,魯豫有約-李安,2017-11-02,紀實149/人物傳記 ,李安被稱為“華語影壇當之無愧的電影大師”，他所執導的影片獲獎無數，贊譽連連。在電影方面，李安熱衷於打破常規，嘗試題材多樣，內容廣泛，而在生活中，他卻表示自己十分膽小，不會鋒芒畢露。節目中，他談及自己如何成長為電影大師，並分享家人帶來的影響及自己對於家庭、事業的點滴感悟。,陳魯豫,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449869,http://mod.cht.com.tw/img/iappic/449869.jpg,2017-10-06 21:58:03
紀實149,台灣亮起來-消失與重生,2018-01-04,紀實149/在地印象 紀實149/本週推薦 ,文創洛克馬/小鎮竹牙刷/仙女返鄉紅/水龍頭文創/文創果皮杯,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=463378,http://mod.cht.com.tw/img/iappic/463378.jpg,2017-10-06 21:58:03
紀實149,味道天津11,2017-10-26,紀實149/美食生活 ,粗茶淡飯：都說天津人對美食的專注非同一般。山珍海味並未極致，粗茶淡飯卻是人生。,,,http://mod.cht.com.tw/video/movie-details.php?id=447378,http://mod.cht.com.tw/img/iappic/447378.jpg,2017-10-06 21:58:03
紀實149,愛的接力(小人物大英雄),2017-12-21,紀實149/風土人文 ,每年農曆過年前夕，在彰化家扶中心擔任扶幼委員會主委的林條金，都會帶著太太耿麗卿以及志工們，走入窮街陋巷，為困苦無依的人圓夢，及時給予有形的協助以及心靈的慰藉，讓他們身心安住。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=459042,http://mod.cht.com.tw/img/iappic/459042.jpg,2017-10-06 21:58:03
紀實149,創新之手:美國開國先鋒-競爭之生,2017-11-02,紀實149/考古歷史 ,史考特雇傭卡內基建造一座橫跨密西西比河的大橋，將東部和西部連接在一起，卡內基同意了，但他並不知道如何才能建造一座足夠堅固的大橋。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449852,http://mod.cht.com.tw/img/iappic/449852.jpg,2017-10-06 21:58:03
紀實149,菜鳥獸醫1,2017-11-09,紀實149/寵物天地 ,【菜鳥獸醫1】這部紀錄片由BBC攝製組跟踪拍攝10位準畢業生最後一年臨床實習的特別經歷。他們來自全球聞名的英國皇家獸醫學院（Royal Veterinary College，簡稱RVC）。該學院建立於1791年，隸屬於倫敦大學，是英國最早的，也是規模最大的獸醫學院。（這是多少歐洲獸醫學子的dream land~）和國內大多數獸醫重點大學一樣，Royal Veterinary College 的本科學生也是5年制，最後一年是關鍵的臨床實習期。這一年，獸醫學生們要在不同領域的診所治療貓狗，在動物園拯救野生動物,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449858,http://mod.cht.com.tw/img/iappic/449858.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：凱文史貝西,2017-12-21,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=459068,http://mod.cht.com.tw/img/iappic/459068.jpg,2017-10-06 21:58:03
紀實149,夢想改造家第7集,2017-12-07,紀實149/美食生活 ,節目大膽突破了以色彩和擺飾為主的傳統裝修形式，聚焦在空間改變和功能實現上，由頂尖設計師在有限的資金，有限的空間裡根據委託人的特殊需求進行徹底的改造，通過聚焦全國範圍內不同地域特色的建築物，不同類型和背景的家庭故事，揭示家給予人的意義，見證家裝改造給予人的幸福。,"駱新,施琰",多螢,http://mod.cht.com.tw/video/movie-details.php?id=456062,http://mod.cht.com.tw/img/iappic/456062.jpg,2017-10-06 21:58:03
紀實149,夢想改造家第3集,2017-10-26,紀實149/美食生活 ,節目大膽突破了以色彩和擺飾為主的傳統裝修形式，聚焦在空間改變和功能實現上，由頂尖設計師在有限的資金，有限的空間裡根據委託人的特殊需求進行徹底的改造，通過聚焦全國範圍內不同地域特色的建築物，不同類型和背景的家庭故事，揭示家給予人的意義，見證家裝改造給予人的幸福。,"駱新,施琰",,http://mod.cht.com.tw/video/movie-details.php?id=447857,http://mod.cht.com.tw/img/iappic/447857.jpg,2017-10-06 21:58:03
紀實149,麵條之路5,2017-10-26,紀實149/風土人文 ,很久以前，人們就稱呼東福寺開山住持的聖一國師為蕎麥國師。他在中國留學歸國時，就是利用水車和齒輪，來製作麵粉的研磨設計圖。這是意味著，麵條這麼先進的食物，已經開始經由中國傳送到更為寬廣的世界各地。七百多年前，寺廟供養食物的麵條，如何能夠成為代表現代文明的簡餐呢？今天讓我們來瞭解一下，麵條是如何演變，又是如何改變我們生活呢？,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=459002,http://mod.cht.com.tw/img/iappic/459002.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：皮爾斯布洛斯南,2017-11-09,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=451958,http://mod.cht.com.tw/img/iappic/451958.jpg,2017-10-06 21:58:03
紀實149,地球創世紀-向深海出發：科提茲海,2017-10-12,紀實149/自然生態 ,【地球創世紀-向深海出發：科提茲海】海底世界長久以來一直吸引著人們進行不斷的探索，有關海底奧秘的話題總是長久不衰。近日，英國電視臺科學考察團隊耗時近1年，深入海底的未知領域對這片與世隔絕的地帶進行了研究探索。在整個科考過程中，科學工作者們在全球海洋範圍內，對地球上的7大地區海洋的近1000多處海底深處進行了此前所沒有進行過的探索，他們記錄下了無數令人難以置信的最新發現，這些發現的科學研究意義重大，它們不僅填補了此前海洋生物學有關記載的空白，而且它們還能就此揭開海洋學研究新的篇章，重新指出一條海洋生物學的研,,,http://mod.cht.com.tw/video/movie-details.php?id=444121,http://mod.cht.com.tw/img/iappic/444121.jpg,2017-10-06 21:58:03
紀實149,如何建造一個星球1,2018-01-11,紀實149/科學探索 紀實149/本週推薦 ,【如何建造一個星球1】地球不是憑空冒出來的，它最初是旋轉的「元素塵雲」，太空裡漂浮，45億年前，開始形成地球之前，就只有這些塵和氣體，而靜電和重力讓它們結合成較大的塵埃、砂礫、岩石，甚至整顆行星。在猛烈的行星撞擊之下，高熱和爆炸讓地球成為一個岩漿世界。地球如何冷卻？水從哪裡來的？空氣是怎麼產生的？地球是一個旋轉的天體，但是為什麼不會搖晃？月球是從地球撞出去的，可能嗎？種種謎團，就讓科學的數據來提出讓人心服口服的證據，本集為其系列作第1集。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=460944,http://mod.cht.com.tw/img/iappic/460944.jpg,2017-10-06 21:58:03
紀實149,味道天津8,2017-10-19,紀實149/美食生活 ,談笑風生（下）：天津相聲多取材市井，聽相聲就是在聽生活。無論世事如何改變，談笑風生中一笑對之，便是天津人不變的人生態度。,,,http://mod.cht.com.tw/video/movie-details.php?id=446027,http://mod.cht.com.tw/img/iappic/446027.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：克林伊斯威特,2017-12-07,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=456957,http://mod.cht.com.tw/img/iappic/456957.jpg,2017-10-06 21:58:03
紀實149,隱藏的歌手第9集,2017-12-07,紀實149/音樂藝術 ,節目中每期會有1位知名原唱歌手和13個模仿者參與，站在六扇競演門後，共分四輪演繹原唱最經典的歌曲！,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=456941,http://mod.cht.com.tw/img/iappic/456941.jpg,2017-10-06 21:58:03
紀實149,吳聲昱(真情映台灣),2017-12-28,紀實149/人物傳記 ,「種水草救台灣」是吳聲昱的理想，而且1986年起他用了三十年一步步落實。現年62歲的吳聲昱，國中學歷卻有「田中博士」的稱號，他是台灣原生水生植物復育的先驅，陸續種出340多種台灣原生水草，1980年名列瀕臨絕種名單的台灣萍蓬草，就是他復育成功，而有台灣萍蓬草之父的美稱。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=460078,http://mod.cht.com.tw/img/iappic/460078.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：湯米李瓊斯,2017-10-19,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,,http://mod.cht.com.tw/video/movie-details.php?id=446748,http://mod.cht.com.tw/img/iappic/446748.jpg,2017-10-06 21:58:03
紀實149,拜託了冰箱(韓)第69集,2017-12-21,紀實149/美食生活 ,由來賓帶著家裡的冰箱一起到節目現場，利用冰箱裡的原材料來製作美食。讓兩位主廚在限時15分鐘內用來賓冰箱內的食材做出美食，四人一組，兩人對決，為每位來賓做兩道菜。,"金聖柱,安貞桓",多螢,http://mod.cht.com.tw/video/movie-details.php?id=459051,http://mod.cht.com.tw/img/iappic/459051.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：卡麥蓉狄亞茲,2017-11-30,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=455154,http://mod.cht.com.tw/img/iappic/455154.jpg,2017-10-06 21:58:03
紀實149,寵物ER第1集,2017-10-19,紀實149/寵物天地 ,《寵物ER》透過不同寵物傷病診治的個案，帶出飼養寵物正確的知識和態度，更重要的是，還有治療過程當中的每個人，包括主人、獸醫、護士、家人…等等，希望通過展現他們的付出、抉擇和掙扎，讓無論有沒有飼養寵物的你，反思生命的價值。,,,http://mod.cht.com.tw/video/movie-details.php?id=446762,http://mod.cht.com.tw/img/iappic/446762.jpg,2017-10-06 21:58:03
紀實149,暴風衝浪手-EP2,2017-12-07,紀實149/戶外冒險 ,兩屆世界衝浪大賽冠軍回來了，這次在世界各個極限海域追著30英尺高的恐怖大浪也毫不畏懼。世界頂級衝浪好手羅斯克洛克瓊斯以及湯姆凱羅，透過氣象專家班梅森的協助，追蹤所有風暴，幫助他們在世界各地尋找這些怪物級的巨浪。在本系列節目中，我們將跟隨他們的腳步，完成不可能的驚險任務，一同征服世界最凶猛的暴風級大浪。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=456056,http://mod.cht.com.tw/img/iappic/456056.jpg,2017-10-06 21:58:03
紀實149,夢想改造家第5集,2017-11-23,紀實149/美食生活 ,節目大膽突破了以色彩和擺飾為主的傳統裝修形式，聚焦在空間改變和功能實現上，由頂尖設計師在有限的資金，有限的空間裡根據委託人的特殊需求進行徹底的改造，通過聚焦全國範圍內不同地域特色的建築物，不同類型和背景的家庭故事，揭示家給予人的意義，見證家裝改造給予人的幸福。,"駱新,施琰",多螢,http://mod.cht.com.tw/video/movie-details.php?id=454443,http://mod.cht.com.tw/img/iappic/454443.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：哈里遜福特,2017-12-14,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=458254,http://mod.cht.com.tw/img/iappic/458254.jpg,2017-10-06 21:58:03
紀實149,B-2幽靈戰略機,2017-11-16,紀實149/軍事戰爭 ,本集節目帶你認識這個來無影去無蹤的隱形殺手–B-2幽靈轟炸機。B-2「幽靈」轟炸機是目前世界上唯一的匿蹤戰略轟炸機，也是全球最貴最先進的戰略轟炸機，造價高達24億。B-2除了能夠躲避雷達監測，同時也可降低紅外線、可見光與噪音等不同訊號，從而使被偵測與鎖定的可能降到最低。最主要的任務即是擔任美國空軍的穿透攻擊任務，在戰爭中深入敵方領土進行包括投擲核子武器等各式攻擊行動。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=451957,http://mod.cht.com.tw/img/iappic/451957.jpg,2017-10-06 21:58:03
紀實149,星光好萊塢：梅格萊恩,2017-11-02,紀實149/人物傳記 ,【星光好萊塢】介紹了好萊塢最耀眼的巨星們私下的生活與事業。節目採訪、紅毯致詞、電影幕後隱藏花絮、首映致詞，涵蓋巨星尚未成名前的青澀樣貌到躍上頒獎台最動人的演說，【星光好萊塢】帶您一窺明星們的人生旅途。從安潔莉娜裘莉、強尼戴普、梅莉史翠普，到湯姆漢克、馬修麥康納、史嘉蕾韓森，迷人巨星風采無一遺漏。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=450511,http://mod.cht.com.tw/img/iappic/450511.jpg,2017-10-06 21:58:03
紀實149,夢想改造家第4集,2017-10-26,紀實149/美食生活 ,節目大膽突破了以色彩和擺飾為主的傳統裝修形式，聚焦在空間改變和功能實現上，由頂尖設計師在有限的資金，有限的空間裡根據委託人的特殊需求進行徹底的改造，通過聚焦全國範圍內不同地域特色的建築物，不同類型和背景的家庭故事，揭示家給予人的意義，見證家裝改造給予人的幸福。,"駱新,施琰",,http://mod.cht.com.tw/video/movie-details.php?id=447866,http://mod.cht.com.tw/img/iappic/447866.jpg,2017-10-06 21:58:03
紀實149,丁安妮(在台灣站起),2017-12-21,紀實149/人物傳記 ,在臺灣生活的丁安妮工作跨足於報紙、電視與廣播可說是三緀工作者，努力的做好每一項工作，願望是幫助在臺灣受到忽略的移工們讓更多人看見他們。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=459046,http://mod.cht.com.tw/img/iappic/459046.jpg,2017-10-06 21:58:03
紀實149,不可思議飛行器,2018-01-04,紀實149/科學探索 紀實149/本週推薦 ,人類一直擁有像鳥一樣翱翔天際的飛行夢想，人類自主飛行究竟有多大的可能性呢？自1961年首次公開飛行之後，噴射背包就掀起一陣熱潮，所有人都渴求能有自己的噴射背包而起飛。數十年來，噴射背包激發出無限想像，而實際執行上卻也難以突破持續飛行超過30秒的瓶頸。本片帶領你揭開不可思議的人體飛行的奧秘，對抗地心引力，向世界證明人類飛行的無限可能。,,多螢,http://mod.cht.com.tw/video/movie-details.php?id=460991,http://mod.cht.com.tw/img/iappic/460991.jpg,2017-10-06 21:58:03
紀實149,拜託了冰箱(韓)第68集,2017-11-23,紀實149/美食生活 ,由來賓帶著家裡的冰箱一起到節目現場，利用冰箱裡的原材料來製作美食。讓兩位主廚在限時15分鐘內用來賓冰箱內的食材做出美食，四人一組，兩人對決，為每位來賓做兩道菜。,"金聖柱,安貞桓",多螢,http://mod.cht.com.tw/video/movie-details.php?id=454450,http://mod.cht.com.tw/img/iappic/454450.jpg,2017-10-06 21:58:03
