產品包裝,名稱,下片日期,目錄路徑,簡介,演員,授權,連結,圖片,更新日期
好萊塢199,醜聞 S4-21,2018-04-30,好萊塢199/類型/影集/醜聞第四季 好萊塢199/影集/醜聞第四季 ,奧利維亞和傑克乘坐私人飛機離開了華盛頓，從此不問世事。轉眼兩個月過去，他們熟悉的一切都已經改變。費茲成功連任總統，將繼續在白宮裡待四年。費茲和賽瑞斯決心盡最大努力改變政治方向，掃除一切黑暗給美國帶來正能量。梅利仍然沉浸在失去兒子的悲痛中。沒有奧莉維亞作為領袖，角鬥士團隊受到極大的影響。,"凱莉華盛頓,東尼古威,傑夫佩瑞",多螢,http://mod.cht.com.tw/video/movie-details.php?id=453510,http://mod.cht.com.tw/img/iappic/453510.jpg,2017-10-06 21:50:43
好萊塢199,復仇第三季第6集,2017-10-19,好萊塢199/類型/影集/復仇第三季 好萊塢199/影集/復仇第三季 ,維多利亞花了許多時間來陪伴失而復得的大兒子派瑞克，把所有的關愛全部放在他身上， 但派瑞克似乎沒有把母親的話聽進去，跟諾蘭越走越近。艾蜜莉持續對丹尼爾假情假意，她以為在自己的復仇計畫中，丹尼爾是最聽話的棋子，所以毫無防備地計畫著復仇的下一步…但「她」的出現，讓事情起了很大的變化！ꀀ,"艾蜜莉凡康,麥德琳史道威,蓋布瑞曼恩",多螢,http://mod.cht.com.tw/video/movie-details.php?id=416416,http://mod.cht.com.tw/img/iappic/416416.jpg,2017-10-06 21:50:43
好萊塢199,不可能的任務 3,2017-10-26,好萊塢199/類型/動作 好萊塢199/動作 好萊塢199/湯姆克魯斯 ,湯姆克魯斯再度飾演秘密探員伊森韓特。他在這部劇情出人意表、節奏快速，充滿火爆、刺激動作場面的動作驚悚鉅片之中，必須面對一名最可怕的敵人，一個喪盡天良、心狠手辣的國際軍火及情報掮客，歐文戴維恩。,湯姆克魯斯,多螢,http://mod.cht.com.tw/video/movie-details.php?id=416618,http://mod.cht.com.tw/img/iappic/416618.jpg,2017-10-06 21:50:43
好萊塢199,索拉力星,2018-01-25,好萊塢199/類型/劇情 好萊塢199/劇情 ,【本片入圍2003年美國科幻、奇幻及恐佈電影學院最佳科幻電影、最佳男主角及最佳女主角獎等獎項】「普羅米修斯」號太空船向總部回報緊急狀況並請求支援，凱文接下此次任務，展開太空旅程。當他抵達時，竟發現太空船上的太空人已有一人自殺身亡，另外兩個太空人意識不清。這一切異象，似乎源自太空船所繞行的索拉力星……。,"喬治克隆尼,娜塔莎麥克洪,傑洛米戴維斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=427940,http://mod.cht.com.tw/img/iappic/427940.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮S3-09,2017-11-30,好萊塢199/類型/影集/童話小鎮第三季 好萊塢199/影集/童話小鎮第三季 ,一波未平一波又起，來自奧茲國的威脅接踵而來，一身綠皮膚的邪惡女巫降臨童話小鎮，有可怕的飛猴任其指使，還掌握控制黑暗者朗普斯金的匕首，她逐步蒐集了勇氣、心和頭腦等象徵物，到底她的意圖為何？,"珍妮佛古德溫,珍妮佛莫瑞森,勞勃卡萊爾",多螢,http://mod.cht.com.tw/video/movie-details.php?id=423184,http://mod.cht.com.tw/img/iappic/423184.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮S2-04,2017-11-09,好萊塢199/類型/影集/童話小鎮第二季 好萊塢199/影集/童話小鎮第二季 ,在艾瑪的努力下，被詛咒的史多利布克小鎮終於打破了魔咒，小鎮上的每個人都恢復了在童話世界中的記憶。她也終於和母親白雪公主和父親白馬王子相認。看似完美的結局卻一夕之間出現變化，魯潘斯金和貝兒原本可以有情人終成眷屬，但得知貝兒被蕾吉娜囚禁了28年，為了幫貝兒報仇，他再一次把魔法帶到了史多利布克小鎮，他使用黑魔法召換出了鬼神，一但被鬼神做了記號，將會被吸取靈魂。童話世界裡的菲利普王子吻醒了被魔咒束缚的睡美人奧羅拉公主，兩人準備開始幸福的生活，可是卻遇到鬼神，菲利普為了保護奧羅拉而惨遭鬼神做了記號後失蹤，好在有好友,"珍妮佛·莫里遜,拉娜·帕瑞拉,珍妮佛古德溫",多螢,http://mod.cht.com.tw/video/movie-details.php?id=418957,http://mod.cht.com.tw/img/iappic/418957.jpg,2017-10-06 21:50:43
好萊塢199,來自星星的鄰居 S1-17,2018-04-30,好萊塢199/類型/影集/來自星星的鄰居第一季 好萊塢199/影集/來自星星的鄰居第一季 好萊塢199/本週上架 ,Marty Weaver想讓妻子和孩子們過幸福富足的生活。他花重金在私人社區買房子，社區豪華又氣派。從搬到這裡的第一天，Weaver家覺得有點不尋常。鄰居們全都有著運動明星的名字。他們不吃東西只是讀書。Weaver一家發現，整個社區除了他們以外竟然全都是來自察布隆星球外星人。,"道格瓊斯,潔美葛茲,蘭尼凡尼東",多螢,http://mod.cht.com.tw/video/movie-details.php?id=461711,http://mod.cht.com.tw/img/iappic/461711.jpg,2017-10-06 21:50:43
好萊塢199,黑幫天使 05,2017-11-10,好萊塢199/類型/影集/黑幫天使 好萊塢199/影集/黑幫天使 ,Grace是芝加哥羅斯福醫學中心的住院醫師。為了幫助遭到人身威脅的兄弟Nate還清巨額賭債，她與芝加哥南方黑幫的首領做了交易：私下為黑幫組織成員提供醫療服務，分文不取直到還清兄弟的債。於是在白天Grace頂著巨大壓力仔細研究醫學中心的每個疑難病例。夜裡必須調整心態去幫助那些為非作歹之徒。,"喬丹娜·斯皮羅,威廉福賽,詹姆斯·卡佩內羅",多螢,http://mod.cht.com.tw/video/movie-details.php?id=447852,http://mod.cht.com.tw/img/iappic/447852.jpg,2017-10-06 21:50:43
好萊塢199,他不笨，他是我爸爸,2017-11-30,好萊塢199/類型/劇情 好萊塢199/劇情 好萊塢199/本週上架 ,一個30歲卻只有七歲智商的父親，他要如何爭取七歲女兒的監護權？西恩潘挑戰《雨人》中達斯汀霍夫曼之作，獲得奧斯卡男主角提名。,"西恩潘,蜜雪兒菲佛",多螢,http://mod.cht.com.tw/video/movie-details.php?id=461716,http://mod.cht.com.tw/img/iappic/461716.jpg,2017-10-06 21:50:43
好萊塢199,百萬精先生,2018-04-30,好萊塢199/類型/喜劇 好萊塢199/本周焦點 好萊塢199/喜劇 好萊塢199/本週上架 ,『★星叭克超有種美國版 他一年間捐精高達639次，二十年後，成群兒女找上門，142個親生骨肉準備認他當爸...』和藹可親的中年大叔大衛意外發現他20年前在診所匿名捐的精子，竟然孕育出533個小孩，現在其中142名小孩打算提出訴訟要求知道生父的真實身分，大衛是否有勇氣挺身而出，迎接這142名親身骨肉？,"文斯范恩,克里斯普瑞特,布麗特妮羅伯森",多螢,http://mod.cht.com.tw/video/movie-details.php?id=461377,http://mod.cht.com.tw/img/iappic/461377.jpg,2017-10-06 21:50:43
好萊塢199,間接傷害,2017-11-30,好萊塢199/類型/動作 好萊塢199/動作 ,一群中南美洲反美的國際恐怖份子，策動一場爆炸攻擊事件，這場攻擊行動造成多人死亡與輕重傷，造成的損失無法估計。愛家的消防隊員戈登(阿諾史瓦辛格飾)，家人無端地捲入這一場國際恐怖爆炸行動當中，成了無辜的犧牲者，對政府而言，套句標準的官方說法，戈登的損失只是這場恐怖行動中的「間接傷害」，但是對戈登來說，這場恐怖災難讓他失去所有。儘管政府知道恐怖份子是誰，但是卻礙於國際法的規定，遲遲無法將兇嫌繩之於法。ꀀ,"阿諾史瓦辛格,艾理斯寇迪,法蘭茜絲卡內莉",,http://mod.cht.com.tw/video/movie-details.php?id=447871,http://mod.cht.com.tw/img/iappic/447871.jpg,2017-10-06 21:50:43
好萊塢199,醜聞 S4-10,2018-04-30,好萊塢199/類型/影集/醜聞第四季 好萊塢199/影集/醜聞第四季 ,奧利維亞和傑克乘坐私人飛機離開了華盛頓，從此不問世事。轉眼兩個月過去，他們熟悉的一切都已經改變。費茲成功連任總統，將繼續在白宮裡待四年。費茲和賽瑞斯決心盡最大努力改變政治方向，掃除一切黑暗給美國帶來正能量。梅利仍然沉浸在失去兒子的悲痛中。沒有奧莉維亞作為領袖，角鬥士團隊受到極大的影響。,"凱莉華盛頓,東尼古威,傑夫佩瑞",多螢,http://mod.cht.com.tw/video/movie-details.php?id=453381,http://mod.cht.com.tw/img/iappic/453381.jpg,2017-10-06 21:50:43
好萊塢199,玩命法則,2018-01-25,好萊塢199/類型/驚悚 好萊塢199/驚悚 ,一名擁有大好前途的律師鬼迷心竅參與了不法毒品交易，原以為自己有能力全身而退，但卻在一次交易中失手，陷入一場失控的巨大危機中。他必須使出渾身解數，做出最正確的決定，來拯救自己的人生。,"麥克法斯賓達,布萊德彼特,卡麥蓉狄亞",,http://mod.cht.com.tw/video/movie-details.php?id=439929,http://mod.cht.com.tw/img/iappic/439929.jpg,2017-10-06 21:50:43
好萊塢199,探索者的傳說S1-16,2018-01-25,好萊塢199/類型/影集/探索者的傳說第一季 好萊塢199/影集/探索者的傳說第一季 ,理查德居住在西土世界中，這裡是全世界唯一一片沒有魔法的土地，和西土世界一線相隔的是被帝王和魔法統治的中土世界，這兩個世界被一條魔法界限隔開，任誰也不能穿過。父親的死讓理查德耿耿於懷，希望依靠自己的力量找到真兇。某日，理查德邂逅了名為凱蘭的神秘女子，沒想到他們的相遇徹底改寫了兩人的命運。,"克雷格霍納,布麗奇特里根,布魯斯史班斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=432483,http://mod.cht.com.tw/img/iappic/432483.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮S3-19,2017-11-30,好萊塢199/類型/影集/童話小鎮第三季 好萊塢199/影集/童話小鎮第三季 ,一波未平一波又起，來自奧茲國的威脅接踵而來，一身綠皮膚的邪惡女巫降臨童話小鎮，有可怕的飛猴任其指使，還掌握控制黑暗者朗普斯金的匕首，她逐步蒐集了勇氣、心和頭腦等象徵物，到底她的意圖為何？,"珍妮佛古德溫,珍妮佛莫瑞森,勞勃卡萊爾",多螢,http://mod.cht.com.tw/video/movie-details.php?id=423258,http://mod.cht.com.tw/img/iappic/423258.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮 S4-18,2018-04-30,好萊塢199/類型/影集/童話小鎮第四季 好萊塢199/影集/童話小鎮第四季 ,身為反派的巫后蕾吉娜一心想找到自己的快樂結局，在艾瑪和亨利的幫助下，想找到最源頭童話的作者來改變故事結局，而黑暗者魯潘斯金也想利用作者來改變命運，召集了黑魔女梅菲瑟、海巫婆烏蘇拉、壞女人庫伊拉想顛覆童話小鎮，被視為救世主的艾瑪要如何扭轉局勢呢?,"珍妮佛古德溫ꀀ,珍妮佛莫瑞森,勞勃卡萊爾",多螢,http://mod.cht.com.tw/video/movie-details.php?id=457276,http://mod.cht.com.tw/img/iappic/457276.jpg,2017-10-06 21:50:43
好萊塢199,特務間諜,2017-11-13,好萊塢199/類型/劇情 好萊塢199/劇情 ,『★安潔莉娜裘莉主演 ★人骨拼圖導演作品 中情局女特務被指控為俄國派來的臥底間諜，為了保命只有逃亡一途...』美國中情局探員伊芙莎特(安吉莉娜裘莉 飾)這回遇到大麻煩，一向盡忠職守的她，竟遭誣陷為俄羅斯臥底間諜。更慘的是，蒙受不白之冤的她，竟遭高層下達必殺令，要將這位「女間諜」除以後患。莎特被迫逃亡，甚至須窮盡氣力和多年來練就的一身好身手，來擺脫現處的困境。【版權聲明:未經許可任意複製或轉載本影片均違法】,"安吉莉娜裘莉,李佛薛伯,奇維拖艾吉佛",多螢,http://mod.cht.com.tw/video/movie-details.php?id=444616,http://mod.cht.com.tw/img/iappic/444616.jpg,2017-10-06 21:50:43
好萊塢199,情婦S3-08,2018-01-18,好萊塢199/類型/影集/情婦第三季 好萊塢199/影集/情婦第三季 ,喬斯與哈利兩人海邊互表心意，而喬斯回到婚禮卻發現薩維音訊全無。凱倫的生活回歸平靜，然而意外到來的醫療援助是否能讓她內心獲得寧靜？真相大白後，艾普莉與女兒的關系降到冰點，然而家庭的新成員能否改善他們的關系？神秘的設計師卡莉斯塔·雷恩斯在跟蹤自己丈夫的過程中與喬斯成為好友，她的出現讓姐妹們的生活更加暗流湧動……,"瑞琪爾艾蒂絲,潔絲麥考藍,傑森·喬治",多螢,http://mod.cht.com.tw/video/movie-details.php?id=430992,http://mod.cht.com.tw/img/iappic/430992.jpg,2017-10-06 21:50:43
好萊塢199,復仇 S4-02,2018-04-30,好萊塢199/類型/影集/復仇第四季 好萊塢199/影集/復仇第四季 ,艾蜜莉的父親大衛突然現身漢普頓，讓一切失控，艾蜜莉的復仇路還會繼續下去?記憶中的父親已經不是眼前的樣子，大衛也無法接受女兒變成充滿仇恨的毒蠍女，而她與維多利亞的仇恨，隨著大衛的”復活”越來越深。維多利亞不再沉默，展開爆炸性反擊，重新得到父愛、渴望過正常生活的艾蜜莉，可以擺脫過去的陰影嗎?,"艾蜜莉凡康,麥德琳史道威,蓋布瑞曼恩",多螢,http://mod.cht.com.tw/video/movie-details.php?id=450759,http://mod.cht.com.tw/img/iappic/450759.jpg,2017-10-06 21:50:43
好萊塢199,情婦S3-05,2018-01-18,好萊塢199/類型/影集/情婦第三季 好萊塢199/影集/情婦第三季 ,喬斯與哈利兩人海邊互表心意，而喬斯回到婚禮卻發現薩維音訊全無。凱倫的生活回歸平靜，然而意外到來的醫療援助是否能讓她內心獲得寧靜？真相大白後，艾普莉與女兒的關系降到冰點，然而家庭的新成員能否改善他們的關系？神秘的設計師卡莉斯塔·雷恩斯在跟蹤自己丈夫的過程中與喬斯成為好友，她的出現讓姐妹們的生活更加暗流湧動……,"瑞琪爾艾蒂絲,潔絲麥考藍,傑森·喬治",多螢,http://mod.cht.com.tw/video/movie-details.php?id=431036,http://mod.cht.com.tw/img/iappic/431036.jpg,2017-10-06 21:50:43
好萊塢199,又見彩虹 22,2017-11-10,好萊塢199/類型/影集/又見彩虹 好萊塢199/影集/又見彩虹 ,Mike曾是紐約一家地方電視台的節目主持人，疾病一度導致他不能工作。現在一種新藥讓他的身體狀況改善許多，他考慮重返工作崗位。,"米高福克斯,貝斯蒂布蘭特,維德爾皮爾斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=445703,http://mod.cht.com.tw/img/iappic/445703.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮 S4-23,2018-04-30,好萊塢199/類型/影集/童話小鎮第四季 好萊塢199/影集/童話小鎮第四季 ,身為反派的巫后蕾吉娜一心想找到自己的快樂結局，在艾瑪和亨利的幫助下，想找到最源頭童話的作者來改變故事結局，而黑暗者魯潘斯金也想利用作者來改變命運，召集了黑魔女梅菲瑟、海巫婆烏蘇拉、壞女人庫伊拉想顛覆童話小鎮，被視為救世主的艾瑪要如何扭轉局勢呢?,"珍妮佛古德溫ꀀ,珍妮佛莫瑞森,勞勃卡萊爾",多螢,http://mod.cht.com.tw/video/movie-details.php?id=457045,http://mod.cht.com.tw/img/iappic/457045.jpg,2017-10-06 21:50:43
好萊塢199,神鬼奇航4：幽靈海,2017-11-23,好萊塢199/類型/動作 好萊塢199/動作 好萊塢199/加勒比海盜 神鬼奇航 好萊塢199/熱門排行 ,巴船長以為自己偷走鬼盜船能得到藏寶地圖，沒想到傑克船長早搶先一步將地圖偷走，自己劃著小船前往傳說中的不老之泉，各方人馬得知紛紛要他引領大家前往不老之泉，最後傑克被舊情人女海盜安潔莉卡綁架，她的父親黑鬍子船長精通巫術，船員全是由巫術所控制的殭屍海盜。黑鬍子船長深信自己的大限已到，於是想要找到不老之泉來維持不死之身…。,"強尼戴普,伊恩麥克夏恩,潘妮洛普克魯茲",多螢,http://mod.cht.com.tw/video/movie-details.php?id=422089,http://mod.cht.com.tw/img/iappic/422089.jpg,2017-10-06 21:50:43
好萊塢199,超人2,2017-11-02,好萊塢199/類型/動作 好萊塢199/動作 ,超人面對更棘手的三名罪犯，他們因為太空核爆的關係，從魔幻區域被釋放出來，由於和超人來自同一星球，每位都擁有與超人相同的超能力，他們降臨地球，一心想要統治地球，超人也因為這三名罪犯，終於了解自己的身世，同時為了要和心愛的露薏絲在一起，超人想要拋棄自己超人的身份...,"克里斯多夫李維,金哈克曼,莎拉道格拉斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=444635,http://mod.cht.com.tw/img/iappic/444635.jpg,2017-10-06 21:50:43
好萊塢199,情婦S3-02,2018-01-18,好萊塢199/類型/影集/情婦第三季 好萊塢199/影集/情婦第三季 ,喬斯與哈利兩人海邊互表心意，而喬斯回到婚禮卻發現薩維音訊全無。凱倫的生活回歸平靜，然而意外到來的醫療援助是否能讓她內心獲得寧靜？真相大白後，艾普莉與女兒的關系降到冰點，然而家庭的新成員能否改善他們的關系？神秘的設計師卡莉斯塔·雷恩斯在跟蹤自己丈夫的過程中與喬斯成為好友，她的出現讓姐妹們的生活更加暗流湧動……,"瑞琪爾艾蒂絲,潔絲麥考藍,傑森·喬治",多螢,http://mod.cht.com.tw/video/movie-details.php?id=431038,http://mod.cht.com.tw/img/iappic/431038.jpg,2017-10-06 21:50:43
好萊塢199,教父,2018-04-30,好萊塢199/類型/劇情 好萊塢199/劇情 ,一場盛大熱鬧的婚禮派對即將展開，這是黑手黨黨魁康柯里昂尼為女兒舉行的婚禮。當年由西西里隻身流浪到美國的唐，步步為營成為黑幫大亨，然而歲月不饒人讓他疲態盡現，所以想將衣缽傳承給兒子。老大桑尼衝動暴躁，老二佛雷多懦弱無能，老三麥可是戰爭英雄，卻不願捲入黑社會是非。由於唐堅持不和其它幫派合作毒品買賣，得罪對他心生不滿已久的其它幫派，更對他的家族展開一連串狙殺行動，以致桑尼和麥可的新婚妻子遭致殺害，而唐竟姑息此事，不願讓事情越演越烈…,馬龍白蘭度,多螢,http://mod.cht.com.tw/video/movie-details.php?id=449879,http://mod.cht.com.tw/img/iappic/449879.jpg,2017-10-06 21:50:43
好萊塢199,來自星星的鄰居 S1-06,2018-04-30,好萊塢199/類型/影集/來自星星的鄰居第一季 好萊塢199/影集/來自星星的鄰居第一季 好萊塢199/本週上架 ,Marty Weaver想讓妻子和孩子們過幸福富足的生活。他花重金在私人社區買房子，社區豪華又氣派。從搬到這裡的第一天，Weaver家覺得有點不尋常。鄰居們全都有著運動明星的名字。他們不吃東西只是讀書。Weaver一家發現，整個社區除了他們以外竟然全都是來自察布隆星球外星人。,"道格瓊斯,潔美葛茲,蘭尼凡尼東",多螢,http://mod.cht.com.tw/video/movie-details.php?id=461357,http://mod.cht.com.tw/img/iappic/461357.jpg,2017-10-06 21:50:43
好萊塢199,復仇 S4-18,2018-04-30,好萊塢199/類型/影集/復仇第四季 好萊塢199/影集/復仇第四季 ,艾蜜莉的父親大衛突然現身漢普頓，讓一切失控，艾蜜莉的復仇路還會繼續下去?記憶中的父親已經不是眼前的樣子，大衛也無法接受女兒變成充滿仇恨的毒蠍女，而她與維多利亞的仇恨，隨著大衛的”復活”越來越深。維多利亞不再沉默，展開爆炸性反擊，重新得到父愛、渴望過正常生活的艾蜜莉，可以擺脫過去的陰影嗎?,"艾蜜莉凡康,麥德琳史道威,蓋布瑞曼恩",多螢,http://mod.cht.com.tw/video/movie-details.php?id=450481,http://mod.cht.com.tw/img/iappic/450481.jpg,2017-10-06 21:50:43
好萊塢199,童話小鎮S2-12,2017-11-09,好萊塢199/類型/影集/童話小鎮第二季 好萊塢199/影集/童話小鎮第二季 ,在艾瑪的努力下，被詛咒的史多利布克小鎮終於打破了魔咒，小鎮上的每個人都恢復了在童話世界中的記憶。她也終於和母親白雪公主和父親白馬王子相認。看似完美的結局卻一夕之間出現變化，魯潘斯金和貝兒原本可以有情人終成眷屬，但得知貝兒被蕾吉娜囚禁了28年，為了幫貝兒報仇，他再一次把魔法帶到了史多利布克小鎮，他使用黑魔法召換出了鬼神，一但被鬼神做了記號，將會被吸取靈魂。童話世界裡的菲利普王子吻醒了被魔咒束缚的睡美人奧羅拉公主，兩人準備開始幸福的生活，可是卻遇到鬼神，菲利普為了保護奧羅拉而惨遭鬼神做了記號後失蹤，好在有好友,"珍妮佛·莫里遜,拉娜·帕瑞拉,珍妮佛古德溫",多螢,http://mod.cht.com.tw/video/movie-details.php?id=419161,http://mod.cht.com.tw/img/iappic/419161.jpg,2017-10-06 21:50:43
好萊塢199,麻辣女王,2017-11-30,好萊塢199/類型/喜劇 好萊塢199/喜劇 ,聯邦調查局男人婆葛蕾絲，為了阻止犯罪集團的炸彈犯罪行為，決定變裝參賽美國小姐大會。變裝完畢，嬌滴滴的葛蕾絲與全國各地的佳麗一同站在華麗的選美舞台上，面對台下成千上萬的熱情觀眾，她能夠及時發現歹徒的蹤跡，阻止一場災難的發生嗎?,"珊卓布拉克,米高肯恩,班傑明布萊特",多螢,http://mod.cht.com.tw/video/movie-details.php?id=442279,http://mod.cht.com.tw/img/iappic/442279.jpg,2017-10-06 21:50:43
好萊塢199,巡弋悍將,2017-11-09,好萊塢199/類型/動作 好萊塢199/動作 ,查理斯萊恩是危險的恐怖份子，他在做換臉手術的時候被FBI的人員抓到，準備送往洛杉磯審判。約翰卡特是空中安全家，專門對付劫機的恐怖份子，他在飛往洛杉磯的飛機上，正巧遇上聯邦探員押解罪犯，沒想到這名罪犯竟然早已安排手下埋伏在機上，不但殺了聯邦探員，還一直不斷的殺人來控制機上的人…,"衛斯理史奈普,布魯斯培恩,湯姆賽斯摩",多螢,http://mod.cht.com.tw/video/movie-details.php?id=435078,http://mod.cht.com.tw/img/iappic/435078.jpg,2017-10-06 21:50:43
好萊塢199,黑幫天使 02,2017-11-10,好萊塢199/類型/影集/黑幫天使 好萊塢199/影集/黑幫天使 ,Grace是芝加哥羅斯福醫學中心的住院醫師。為了幫助遭到人身威脅的兄弟Nate還清巨額賭債，她與芝加哥南方黑幫的首領做了交易：私下為黑幫組織成員提供醫療服務，分文不取直到還清兄弟的債。於是在白天Grace頂著巨大壓力仔細研究醫學中心的每個疑難病例。夜裡必須調整心態去幫助那些為非作歹之徒。,"喬丹娜·斯皮羅,威廉福賽,詹姆斯·卡佩內羅",多螢,http://mod.cht.com.tw/video/movie-details.php?id=447848,http://mod.cht.com.tw/img/iappic/447848.jpg,2017-10-06 21:50:43
好萊塢199,絕命鈴聲,2018-01-25,好萊塢199/類型/驚悚 好萊塢199/驚悚 ,媒體顧問史都薛佛意外接起一通公共電話亭響起的電話，對方自稱是持槍狙擊手，假如薛佛拒絕通話就會陳屍街頭，一場殘酷的追逐戰中因此開始。,"柯林法洛,佛瑞斯惠特克,羅艾爾達德",,http://mod.cht.com.tw/video/movie-details.php?id=431162,http://mod.cht.com.tw/img/iappic/431162.jpg,2017-10-06 21:50:43
好萊塢199,情婦S2-13,2017-12-14,好萊塢199/類型/影集/情婦第二季 好萊塢199/影集/情婦第二季 ,喬斯與哈利兩人海邊互表心意，而喬斯回到婚禮卻發現薩維音訊全無。凱倫的生活回歸平靜，然而意外到來的醫療援助是否能讓她內心獲得寧靜？真相大白後，艾普爾與女兒的關係降到冰點，然而家庭的新成員能否改善他們的關係？神秘的設計師卡莉斯塔·雷恩斯在跟蹤自己丈夫的過程中與喬斯成為好友，她的出現讓姐妹們的生活更加暗流湧動……,"瑞琪爾艾蒂絲,潔絲麥考藍,布雷特塔克",多螢,http://mod.cht.com.tw/video/movie-details.php?id=424963,http://mod.cht.com.tw/img/iappic/424963.jpg,2017-10-06 21:50:43
好萊塢199,來自星星的鄰居 S1-05,2018-04-30,好萊塢199/類型/影集/來自星星的鄰居第一季 好萊塢199/影集/來自星星的鄰居第一季 好萊塢199/本週上架 ,Marty Weaver想讓妻子和孩子們過幸福富足的生活。他花重金在私人社區買房子，社區豪華又氣派。從搬到這裡的第一天，Weaver家覺得有點不尋常。鄰居們全都有著運動明星的名字。他們不吃東西只是讀書。Weaver一家發現，整個社區除了他們以外竟然全都是來自察布隆星球外星人。,"道格瓊斯,潔美葛茲,蘭尼凡尼東",多螢,http://mod.cht.com.tw/video/movie-details.php?id=461709,http://mod.cht.com.tw/img/iappic/461709.jpg,2017-10-06 21:50:43
好萊塢199,情婦S1-11,2017-11-16,好萊塢199/類型/影集/情婦第一季 好萊塢199/影集/情婦第一季 ,薩凡納和丈夫哈裏之間的感情十分要好，兩人準備要個孩子，組成一個真正的家庭，然而哈裏不知道的是，看似溫柔賢惠的薩凡納曾經和同事多米尼克有過一段越軌的肉體關係。儘管生為姐妹，但約瑟琳和姐姐薩凡納的個性截然相反，她奔放愛玩，生活十分混亂。此外還有姐妹兩共同的朋友艾普拉和凱倫，她們一個想要擺脫充滿了悲傷回憶的過去，一個陷入了一段註定沒有結果的戀情之中。,"瑞琪爾艾蒂絲,傑斯麥卡蘭,布雷特塔克",多螢,http://mod.cht.com.tw/video/movie-details.php?id=420801,http://mod.cht.com.tw/img/iappic/420801.jpg,2017-10-06 21:50:43
好萊塢199,辣媽當關 S3-04,2017-10-19,好萊塢199/類型/影集/辣媽當關第三季 好萊塢199/影集/辣媽當關第三季 ,剛離婚的女強人，帶著兩個孩子面對生活壓力，靠著女人天生的韌性，展開自己的事業，面對新的情感，獨一無二的辣媽當關到底有多少不為人知的挑戰接二連三的考驗她…,"凱莉·索恩,史考特考亨,馬克布卡斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=442267,http://mod.cht.com.tw/img/iappic/442267.jpg,2017-10-06 21:50:43
好萊塢199,驚聲尖笑4,2018-04-30,好萊塢199/類型/喜劇 好萊塢199/喜劇 好萊塢199/熱門排行 ,辛蒂獨自照料侄子羅賓，失業的她來到一間房子打工，卻遇上恐怖小男孩鬼魂纏身。同時辛蒂也與鄰居展開一段微妙關係，但是一個貌似I-pod的外星物體現身地球，四處攻擊人類。與其他人失散的辛蒂遇上友人布蘭達，兩人循著小男孩鬼魂留下的線索，來到一個與世隔絕的小村莊，究竟這裡有什麼樣的秘密?,"安娜法瑞絲,安東尼安德森,克雷格畢爾歌",多螢,http://mod.cht.com.tw/video/movie-details.php?id=457078,http://mod.cht.com.tw/img/iappic/457078.jpg,2017-10-06 21:50:43
好萊塢199,罪案第六感S2-02,2017-11-23,好萊塢199/類型/影集/罪案第六感第二季 好萊塢199/影集/罪案第六感第二季 ,丹尼爾是人類行為學以及神經科學方面的權威，但旁人所不知的是，他其實是個精神分裂癥的患者。為了防止誘發自己的癥狀，他除了教課外盡量避免與人交際，過著孤隱且程式化的生活。然而 他過去最得意的學生，年輕貌美的FBI特工凱特‧莫雷提的歸來打破了這種平靜。經凱特推薦丹尼爾成為了FBI的專家顧問，各種疑難案件為他帶來了久違的挑戰，精神病所引起的幻覺也使得他可以抓捕到了許多無法用常規手段提供的線索，但同時也使得他久未復發的病情開始變得不穩定。,"艾瑞克麥柯馬克,瑞秋萊寇克,凱利羅雲",多螢,http://mod.cht.com.tw/video/movie-details.php?id=422253,http://mod.cht.com.tw/img/iappic/422253.jpg,2017-10-06 21:50:43
好萊塢199,博物館驚魂夜2,2018-01-25,好萊塢199/類型/喜劇 好萊塢199/喜劇 ,『★喜劇鬼才班史提勒 ★經典必看冒險喜劇 重回博物館！這次復活更大咖，拿破崙法老王大亂鬥，破曉前能恢復原狀嗎』自然歷史博物館決定升級3D虛擬化，將年代久遠的展示品送到史密森尼博物館。賴瑞跟這群朋友分開不到24小時就接到求救電話；運送中有人啟動了埃及法老王的「復活黃金碑」，讓史密森尼博物館的展覽品全數復活，包括歷史暴君與恐佈統治者，他們在招兵買馬準備征服全世界，賴瑞再次搶救博物館還得拯救全世界！,"歐文威爾森,班史提勒,艾咪亞當斯",多螢,http://mod.cht.com.tw/video/movie-details.php?id=435300,http://mod.cht.com.tw/img/iappic/435300.jpg,2017-10-06 21:50:43
