產品包裝,名稱,下片日期,目錄路徑,簡介,演員,授權,連結,圖片,更新日期
電影199,地方媽媽俱樂部,2018-02-01,電影199/類型/藝術情慾 電影199/藝術情慾 ,新婚不久的人妻小雪利用白天的空閒時間加入鄰居太太組成的「地方媽媽俱樂部」，除了聊聊生活中的瑣事外，重頭戲就是分享人生中最精采的性體驗，如此辛辣的聊天內容讓清純的小雪有了不同的新鮮感；同時，美麗卻帶點神祕感的鄰居亞美的出現，是否又會讓小雪體驗到不同的刺激感呢？,"奥田咲,羽月希,里見瑤子",,http://mod.cht.com.tw/video/movie-details.php?id=460973,http://mod.cht.com.tw/img/iappic/460973.jpg,2017-10-06 21:48:28
電影199,酷兒城市,2017-11-23,電影199/類型/紀錄片 電影199/紀錄片 ,發生於1969年的石牆事件，從紐約格林威治帶頭的LGBTQ解放陣線、聯盟與運動，由城市串起了人們對於同志平權的意識。四十餘年後，這座大城市和LGBTQ的生活，似乎也產生了不可思議的變化。本片將鏡頭對準了生活在紐約的酷兒們，包括見證石牆事件的80歲英國畫家；專拍G片的雙性戀女導演；原為海地的街頭小子，現在與保守的家人們一同生活的跨性別；受人歡迎的前國家參議員；一對女同志伴侶以及她們所撫養的雙胞胎。即便在這座開放、國際化的紐約，仍存在著衝突與過往傷疤，時而心痛時而引人發噱，本紀錄片深入紐約酷兒們的生活，有如城,"拉法爾阿蘭卡,莎拉秦,米莉安迪亞茲",多螢,http://mod.cht.com.tw/video/movie-details.php?id=447439,http://mod.cht.com.tw/img/iappic/447439.jpg,2017-10-06 21:48:28
電影199,倭寇的蹤跡,2017-12-07,電影199/類型/動作 電影199/動作 ,明朝萬曆年間，倭寇被消滅後天下太平。有個神秘青年和他同伴兩人拿著類似“倭刀”的兵器前來霜葉城挑戰，不僅被四大世族的掌門人拒之門外還招來圍捕。倭寇來襲的消息不脛而走，武林人士、朝廷官兵紛紛卷入這場戰鬥。一把被唾棄的刀，一場顛覆法統的決鬥。江湖中一段搜尋“倭寇蹤跡”的武林故事就此展開……,"于承惠,宋洋",多螢,http://mod.cht.com.tw/video/movie-details.php?id=449006,http://mod.cht.com.tw/img/iappic/449006.jpg,2017-10-06 21:48:28
電影199,飆速宅男 劇場版,2017-11-16,電影199/類型/動畫 電影199/動畫 ,全國高中聯賽比賽結束之後，各隊選手回歸平日的作息，三年級的學長們也開始忙著為升學做準備；不過在這個時候總北車隊接到熊本火之國山道競速賽的邀請，並且也決定由參加全高聯的六名成員一起出賽。而往年都婉拒參加的箱根學園車隊為了一雪前恥決定參賽。,小野田坂道,多螢,http://mod.cht.com.tw/video/movie-details.php?id=400505,http://mod.cht.com.tw/img/iappic/400505.jpg,2017-10-06 21:48:28
電影199,異種突變殺人魔,2017-12-14,電影199/類型/驚悚 電影199/驚悚 ,艾拉發現男友租了一個倉儲空間，懷疑他偷吃，於是拜託好友莫莉陪她溜進那間倉庫查看，卻意外釋放一隻恐怖的生物，眼睜睜看著莫莉慘遭殺害。艾拉受困在倉庫裡，發現裡頭還有一群陌生人，各自在倉庫裡藏有不為人知的秘密。恐怖生物持續獵殺，人們一個接著一個死去，命懸一線的艾拉，究竟能否活著逃出去呢？,"米莎巴頓,羅伯特克耐普,艾蜜莉阿塔克",,http://mod.cht.com.tw/video/movie-details.php?id=432145,http://mod.cht.com.tw/img/iappic/432145.jpg,2017-10-06 21:48:28
電影199,青田街一號,2017-12-14,電影199/類型/喜劇 電影199/喜劇 ,★入圍第52屆金馬獎最佳新導演、最佳男配角、最佳電影原創歌曲、最佳音效。青田街一號，是阿姑賦予他的名字，他是阿姑的得力幫手，更是頭號王牌殺手。原來阿姑的洗衣店白天洗的是客人的衣服，晚上洗衣機裡洗的是這城市裡的失蹤人口名單。青田街一號執行任務不留痕跡，快速俐落，卻被他一個個幹掉的亡靈給纏上，青田街一號不怕活人最怕死人，那些死在他手上的亡魂怨靈們總是來來去，尤其是死纏著他不放的女鬼小欠，為了替小欠超生，青田街只好求助年紀輕輕就離開學校上街頭走跳，不像個通靈者，更像是參加星光大道的甜美二十歲女生的仙姑林香，哪知,"張孝全,隋棠",多螢,http://mod.cht.com.tw/video/movie-details.php?id=355371,http://mod.cht.com.tw/img/iappic/355371.jpg,2017-10-06 21:48:28
電影199,派特森,2017-12-21,電影199/類型/劇情 電影199/劇情 ,住在紐澤西派特森市、與市名同名的公車司機派特森，每天開著公車在城市裡穿梭，熱愛詩意的他在這反覆尋常的路途中自得其樂，尋找整座城市裡的小幸福：開車時從窗戶呼嘯而過的風、看到街景獲得靈感而在筆記本中寫下詩句、享受陽光透過樹葉間隙灑落在臉頰上的溫暖、回家與愛妻蘿拉共享生活。派特森與蘿拉彼此相愛，他總是在旁支持她嘗試新鮮事，而她對於他所創作的詩詞也愛不釋手，兩人在這個平凡的城市裡，寫下屬於彼此充滿詩意又動人的詩篇。,"亞當崔佛,席芬坦法拉哈尼",多螢,http://mod.cht.com.tw/video/movie-details.php?id=452317,http://mod.cht.com.tw/img/iappic/452317.jpg,2017-10-06 21:48:28
電影199,皇家風流史,2017-12-07,電影199/類型/劇情 電影199/劇情 ,15歲的英國公主遠赴丹麥嫁給患有精神疾病的年輕國王，看著丈夫鎮日耽溺女色和飲酒滋事，遭冷落的皇后逐漸對國王身邊的私人醫生產生好感，兩人不只相戀，更秘密策畫一場足以顛覆政權的思想革命…。改編自丹麥史上最轟動的禁忌三角戀，揭露啟蒙時代封閉的皇室體系下，無畏的理想主義者不顧自身安危捍衛人民自由，同時勇敢追尋屬於自己的理想戀愛，交織出一段激情且浪漫的皇室風雲史。,邁茲米克森／麥可波佛斯嘉／艾莉西亞薇坎德,多螢,http://mod.cht.com.tw/video/movie-details.php?id=454356,http://mod.cht.com.tw/img/iappic/454356.jpg,2017-10-06 21:48:28
電影199,她們的顫慄故事,2017-12-07,電影199/類型/驚悚 電影199/驚悚 ,神秘禮物盒裡的驚喜，將成為揮之不去的夢魘！一場母親為女兒準備的生日派對，盛裝出席的嘉賓在奇特服裝下隱藏著駭人的真面目！4名好友野外考察時誤闖了古老洞穴，喚醒蟄伏洞穴的惡靈，受到攻擊的一行人受困露營車中，狹小空間頓時成了殺戮的戰場！孩子永遠是母親的寶，即便這個孩子是惡魔之子......,"娜塔莉布朗,強納森瓦頓,彼得德康納",,http://mod.cht.com.tw/video/movie-details.php?id=450525,http://mod.cht.com.tw/img/iappic/450525.jpg,2017-10-06 21:48:28
電影199,性愛解密(下),2017-11-23,電影199/類型/藝術情慾 電影199/藝術情慾 ,【性愛解密】是由法國canal台拍攝的情色短片作品集，請來了電影界、流行界、藝術界的8位女導演拍攝的8部女色短片，唯美冶艷，且充滿了對性與愛的思索。下集包括：《幻影性愛》、《雙腳間》、《週末夜》及《女孩們》,"威廉,芮秋,蘿倫雷根多夫",,http://mod.cht.com.tw/video/movie-details.php?id=446676,http://mod.cht.com.tw/img/iappic/446676.jpg,2017-10-06 21:48:28
